discipline_root,candidate_approval_number,approval_year,project_type_contexts,discipline_scope_contexts,segment_ids,max_segment_density,priority,context_risk,next_probe_policy,exact_web_query,funding_web_query,crossref_filter,institution_site_query,status,selected_for_first_batch,warning,crossref_strict_http_status,crossref_strict_total_results,crossref_strict_exact_nsfc_work_count,crossref_fallback_http_status,crossref_fallback_total_results,crossref_fallback_exact_award_count,openalex_award_count,openalex_work_count,openalex_award_http_statuses,openalex_work_http_statuses,confirmed_sources,publication_evidence_count,existence_status,evidence_level,project_title_candidate,lead_investigator_candidate,institution_candidate,candidate_identity_source,official_confirmation_status,requires_web_review,next_action,source_errors,retrieved_at,warning,batch_source_directory
E,51605246,2016,youth_c,E05,2016|youth_c|E05|51605|3,0.995992,P1,false,immediate_probe,"""51605246""","""51605246"" ""National Natural Science Foundation of China""","award.number:51605246,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51605246""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51605448,2016,youth_c,E05,2016|youth_c|E05|51605|3,0.995992,P1,false,immediate_probe,"""51605448""","""51605448"" ""National Natural Science Foundation of China""","award.number:51605448,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51605448""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,4,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51634005,2016,key,E04,2016|key|E04|51634|3,0.900000,P2,false,low_rate_probe,"""51634005""","""51634005"" ""National Natural Science Foundation of China""","award.number:51634005,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51634005""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,20,20,,0,0,0,0,200,200,crossref,20,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
E,51662003,2016,regional,E02,2016|regional|E02|51662|3,0.974359,P2,false,next_probe_batch,"""51662003""","""51662003"" ""National Natural Science Foundation of China""","award.number:51662003,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51662003""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,6,6,,0,0,0,0,200,200,crossref,6,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51666009,2016,regional,E06,2016|regional|E06|51666|3,0.944444,P3,false,low_rate_probe,"""51666009""","""51666009"" ""National Natural Science Foundation of China""","award.number:51666009,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51666009""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
E,51669011,2016,regional,E09,2016|regional|E09|51669|3,0.828571,P3,true,manual_context_review_before_probe,"""51669011""","""51669011"" ""National Natural Science Foundation of China""","award.number:51669011,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51669011""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,4,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51669021,2016,regional,E09,2016|regional|E09|51669|3,0.828571,P3,true,manual_context_review_before_probe,"""51669021""","""51669021"" ""National Natural Science Foundation of China""","award.number:51669021,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51669021""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,3,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51669022,2016,regional,E09,2016|regional|E09|51669|3,0.828571,P3,true,manual_context_review_before_probe,"""51669022""","""51669022"" ""National Natural Science Foundation of China""","award.number:51669022,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51669022""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,4,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51669023,2016,regional,E09,2016|regional|E09|51669|3,0.828571,P3,true,manual_context_review_before_probe,"""51669023""","""51669023"" ""National Natural Science Foundation of China""","award.number:51669023,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51669023""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51669028,2016,regional,E09,2016|regional|E09|51669|3,0.828571,P3,true,manual_context_review_before_probe,"""51669028""","""51669028"" ""National Natural Science Foundation of China""","award.number:51669028,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51669028""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,9,9,,0,0,0,0,200,200,crossref,9,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51669029,2016,regional,E09,2016|regional|E09|51669|3,0.828571,P3,true,manual_context_review_before_probe,"""51669029""","""51669029"" ""National Natural Science Foundation of China""","award.number:51669029,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51669029""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,9,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51672191,2016,general,E02,2016|general|E02|51672|3,0.996825,P1,false,immediate_probe,"""51672191""","""51672191"" ""National Natural Science Foundation of China""","award.number:51672191,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51672191""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,12,12,,0,0,0,0,200,200,crossref,12,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51675468,2016,general,E05,2016|general|E05|51675|3,0.998148,P1,false,immediate_probe,"""51675468""","""51675468"" ""National Natural Science Foundation of China""","award.number:51675468,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51675468""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51701178,2017,youth_c,E01,2017|youth_c|E01|51701|3,0.991803,P1,false,immediate_probe,"""51701178""","""51701178"" ""National Natural Science Foundation of China""","award.number:51701178,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51701178""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,3,,0,0,0,0,200,200,crossref,3,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51701197,2017,youth_c,E01,2017|youth_c|E01|51701|3,0.991803,P1,false,immediate_probe,"""51701197""","""51701197"" ""National Natural Science Foundation of China""","award.number:51701197,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51701197""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51702049,2017,youth_c,E02,2017|youth_c|E02|51702|3,0.994737,P1,false,immediate_probe,"""51702049""","""51702049"" ""National Natural Science Foundation of China""","award.number:51702049,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51702049""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51702252,2017,youth_c,E02,2017|youth_c|E02|51702|3,0.994737,P1,false,immediate_probe,"""51702252""","""51702252"" ""National Natural Science Foundation of China""","award.number:51702252,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51702252""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,4,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51704165,2017,youth_c,E04,2017|youth_c|E04|51704|3,0.997050,P1,false,immediate_probe,"""51704165""","""51704165"" ""National Natural Science Foundation of China""","award.number:51704165,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51704165""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51705150,2017,youth_c,E05,2017|youth_c|E05|51705|3,0.996337,P1,false,immediate_probe,"""51705150""","""51705150"" ""National Natural Science Foundation of China""","award.number:51705150,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51705150""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51705367,2017,youth_c,E05,2017|youth_c|E05|51705|3,0.996337,P1,false,immediate_probe,"""51705367""","""51705367"" ""National Natural Science Foundation of China""","award.number:51705367,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51705367""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51706003,2017,youth_c,E06,2017|youth_c|E06|51706|3,0.995984,P1,false,immediate_probe,"""51706003""","""51706003"" ""National Natural Science Foundation of China""","award.number:51706003,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51706003""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51732002,2017,key,E02,2017|key|E02|51732|3,0.909091,P2,false,low_rate_probe,"""51732002""","""51732002"" ""National Natural Science Foundation of China""","award.number:51732002,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51732002""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,38,38,,0,0,0,0,200,200,crossref,38,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:12+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-002
E,51738005,2017,key,E08,2017|key|E08|51738|3,0.909091,P3,true,manual_context_review_before_probe,"""51738005""","""51738005"" ""National Natural Science Foundation of China""","award.number:51738005,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51738005""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,64,64,,0,0,0,0,200,200,crossref,64,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:50:51+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-003
E,51764014,2017,regional,E04,2017|regional|E04|51764|3,0.980769,P1,false,immediate_probe,"""51764014""","""51764014"" ""National Natural Science Foundation of China""","award.number:51764014,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51764014""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,5,5,,0,0,0,0,200,200,crossref,5,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51769003,2017,regional,E09,2017|regional|E09|51769|3,0.864865,P3,true,manual_context_review_before_probe,"""51769003""","""51769003"" ""National Natural Science Foundation of China""","award.number:51769003,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51769003""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,5,5,,0,0,0,0,200,200,crossref,5,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51769004,2017,regional,E09,2017|regional|E09|51769|3,0.864865,P3,true,manual_context_review_before_probe,"""51769004""","""51769004"" ""National Natural Science Foundation of China""","award.number:51769004,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51769004""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,3,,0,0,0,0,200,200,crossref,3,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51769006,2017,regional,E09,2017|regional|E09|51769|3,0.864865,P3,true,manual_context_review_before_probe,"""51769006""","""51769006"" ""National Natural Science Foundation of China""","award.number:51769006,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51769006""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,10,10,,0,0,0,0,200,200,crossref,10,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51769015,2017,regional,E09,2017|regional|E09|51769|3,0.864865,P3,true,manual_context_review_before_probe,"""51769015""","""51769015"" ""National Natural Science Foundation of China""","award.number:51769015,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51769015""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,5,5,,0,0,0,0,200,200,crossref,5,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51769034,2017,regional,E09,2017|regional|E09|51769|3,0.864865,P3,true,manual_context_review_before_probe,"""51769034""","""51769034"" ""National Natural Science Foundation of China""","award.number:51769034,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51769034""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,12,12,,0,0,0,0,200,200,crossref,12,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51771187,2017,general,E01,2017|general|E01|51771|3,0.995798,P1,false,immediate_probe,"""51771187""","""51771187"" ""National Natural Science Foundation of China""","award.number:51771187,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51771187""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,9,9,,0,0,0,0,200,200,crossref,9,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51774189,2017,general,E04,2017|general|E04|51774|3,0.997093,P1,false,immediate_probe,"""51774189""","""51774189"" ""National Natural Science Foundation of China""","award.number:51774189,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51774189""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,10,10,,0,0,0,0,200,200,crossref,10,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51775530,2017,general,E05,2017|general|E05|51775|3,0.998230,P1,false,immediate_probe,"""51775530""","""51775530"" ""National Natural Science Foundation of China""","award.number:51775530,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51775530""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,4,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51801223,2018,youth_c,E01,2018|youth_c|E01|51801|3,0.995798,P1,false,immediate_probe,"""51801223""","""51801223"" ""National Natural Science Foundation of China""","award.number:51801223,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51801223""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51804047,2018,youth_c,E04,2018|youth_c|E04|51804|3,0.997191,P1,false,immediate_probe,"""51804047""","""51804047"" ""National Natural Science Foundation of China""","award.number:51804047,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51804047""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51805101,2018,youth_c,E05,2018|youth_c|E05|51805|3,0.998205,P1,false,immediate_probe,"""51805101""","""51805101"" ""National Natural Science Foundation of China""","award.number:51805101,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51805101""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51807031,2018,youth_c,E07,2018|youth_c|E07|51807|3,0.995146,P1,false,immediate_probe,"""51807031""","""51807031"" ""National Natural Science Foundation of China""","award.number:51807031,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51807031""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,6,6,,0,0,0,0,200,200,crossref,6,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51838005,2018,key,E08,2018|key|E08|51838|3,0.833333,P3,true,manual_context_review_before_probe,"""51838005""","""51838005"" ""National Natural Science Foundation of China""","award.number:51838005,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51838005""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,72,71,,0,0,0,0,200,200,crossref,71,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51838009,2018,key,E08,2018|key|E08|51838|3,0.833333,P3,true,manual_context_review_before_probe,"""51838009""","""51838009"" ""National Natural Science Foundation of China""","award.number:51838009,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51838009""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,62,62,,0,0,0,0,200,200,crossref,62,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51862030,2018,regional,E02,2018|regional|E02|51862|3,0.972222,P2,false,next_probe_batch,"""51862030""","""51862030"" ""National Natural Science Foundation of China""","award.number:51862030,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51862030""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,5,5,,0,0,0,0,200,200,crossref,5,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51864002,2018,regional,E04,2018|regional|E04|51864|3,0.978261,P2,false,next_probe_batch,"""51864002""","""51864002"" ""National Natural Science Foundation of China""","award.number:51864002,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51864002""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51869006,2018,regional,E09,2018|regional|E09|51869|3,0.838710,P3,true,manual_context_review_before_probe,"""51869006""","""51869006"" ""National Natural Science Foundation of China""","award.number:51869006,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51869006""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,9,9,,0,0,0,0,200,200,crossref,9,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
E,51869012,2018,regional,E09,2018|regional|E09|51869|3,0.838710,P3,true,manual_context_review_before_probe,"""51869012""","""51869012"" ""National Natural Science Foundation of China""","award.number:51869012,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51869012""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,12,12,,0,0,0,0,200,200,crossref,12,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:57:16+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-004
