segment_id,approval_year,project_type,discipline_scope,format_family,prefix_before_serial,serial_width,regex,observed_count,min_serial,max_serial,range_size,density,contiguous_run_count,internal_gap_count,min_number,max_number,rule_strength,evidence_scope
1998|key|B06|29837|3,1998,key,B06,numeric8,29837,3,^29837\d{3}$,3,170,190,21,0.142857,3,18,29837170,29837190,sparse,official_completed_subset
1998|key|B07|29832|3,1998,key,B07,numeric8,29832,3,^29832\d{3}$,1,50,50,1,1.000000,1,0,29832050,29832050,contiguous,official_completed_subset
1998|key|B08|29836|3,1998,key,B08,numeric8,29836,3,^29836\d{3}$,4,130,160,31,0.129032,4,27,29836130,29836160,sparse,official_completed_subset
1998|regional|B01|29861|3,1998,regional,B01,numeric8,29861,3,^29861\d{3}$,2,1,2,2,1.000000,1,0,29861001,29861002,contiguous,official_completed_subset
1998|regional|B01|29862|3,1998,regional,B01,numeric8,29862,3,^29862\d{3}$,1,4,4,1,1.000000,1,0,29862004,29862004,contiguous,official_completed_subset
1998|regional|B02|29863|3,1998,regional,B02,numeric8,29863,3,^29863\d{3}$,1,2,2,1,1.000000,1,0,29863002,29863002,contiguous,official_completed_subset
1998|regional|B02|29869|3,1998,regional,B02,numeric8,29869,3,^29869\d{3}$,1,1,1,1,1.000000,1,0,29869001,29869001,contiguous,official_completed_subset
1998|regional|B03|29863|3,1998,regional,B03,numeric8,29863,3,^29863\d{3}$,1,1,1,1,1.000000,1,0,29863001,29863001,contiguous,official_completed_subset
1998|regional|B04|29865|3,1998,regional,B04,numeric8,29865,3,^29865\d{3}$,1,1,1,1,1.000000,1,0,29865001,29865001,contiguous,official_completed_subset
1998|regional|B05|29864|3,1998,regional,B05,numeric8,29864,3,^29864\d{3}$,1,1,1,1,1.000000,1,0,29864001,29864001,contiguous,official_completed_subset
1998|regional|B06|29867|3,1998,regional,B06,numeric8,29867,3,^29867\d{3}$,1,1,1,1,1.000000,1,0,29867001,29867001,contiguous,official_completed_subset
1998|regional|B07|29862|3,1998,regional,B07,numeric8,29862,3,^29862\d{3}$,4,1,5,5,0.800000,2,1,29862001,29862005,dense,official_completed_subset
1998|regional|B08|29866|3,1998,regional,B08,numeric8,29866,3,^29866\d{3}$,3,1,3,3,1.000000,1,0,29866001,29866003,contiguous,official_completed_subset
1998|special|B01|29823|3,1998,special,B01,numeric8,29823,3,^29823\d{3}$,1,1,1,1,1.000000,1,0,29823001,29823001,contiguous,official_completed_subset
1998|special|B01|29841|3,1998,special,B01,numeric8,29841,3,^29841\d{3}$,3,1,4,4,0.750000,2,1,29841001,29841004,moderate,official_completed_subset
1998|special|B01|29844|3,1998,special,B01,numeric8,29844,3,^29844\d{3}$,2,2,3,2,1.000000,1,0,29844002,29844003,contiguous,official_completed_subset
1998|special|B01|29881|3,1998,special,B01,numeric8,29881,3,^29881\d{3}$,1,1,1,1,1.000000,1,0,29881001,29881001,contiguous,official_completed_subset
1998|special|B01|29884|3,1998,special,B01,numeric8,29884,3,^29884\d{3}$,1,1,1,1,1.000000,1,0,29884001,29884001,contiguous,official_completed_subset
1998|special|B02|29843|3,1998,special,B02,numeric8,29843,3,^29843\d{3}$,2,3,4,2,1.000000,1,0,29843003,29843004,contiguous,official_completed_subset
1998|special|B03|29841|3,1998,special,B03,numeric8,29841,3,^29841\d{3}$,1,2,2,1,1.000000,1,0,29841002,29841002,contiguous,official_completed_subset
1998|special|B03|29843|3,1998,special,B03,numeric8,29843,3,^29843\d{3}$,2,1,2,2,1.000000,1,0,29843001,29843002,contiguous,official_completed_subset
1998|special|B03|29853|3,1998,special,B03,numeric8,29853,3,^29853\d{3}$,1,1,1,1,1.000000,1,0,29853001,29853001,contiguous,official_completed_subset
1998|special|B03|29883|3,1998,special,B03,numeric8,29883,3,^29883\d{3}$,1,1,1,1,1.000000,1,0,29883001,29883001,contiguous,official_completed_subset
1998|special|B04|29827|3,1998,special,B04,numeric8,29827,3,^29827\d{3}$,1,1,1,1,1.000000,1,0,29827001,29827001,contiguous,official_completed_subset
1998|special|B04|29845|3,1998,special,B04,numeric8,29845,3,^29845\d{3}$,1,2,2,1,1.000000,1,0,29845002,29845002,contiguous,official_completed_subset
1998|special|B05|29844|3,1998,special,B05,numeric8,29844,3,^29844\d{3}$,1,1,1,1,1.000000,1,0,29844001,29844001,contiguous,official_completed_subset
1998|special|B08|29886|3,1998,special,B08,numeric8,29886,3,^29886\d{3}$,1,1,1,1,1.000000,1,0,29886001,29886001,contiguous,official_completed_subset
1998|youth_c|B01|29801|3,1998,youth_c,B01,numeric8,29801,3,^29801\d{3}$,2,3,5,3,0.666667,2,1,29801003,29801005,moderate,official_completed_subset
1998|youth_c|B01|29802|3,1998,youth_c,B01,numeric8,29802,3,^29802\d{3}$,3,3,7,5,0.600000,2,2,29802003,29802007,moderate,official_completed_subset
1998|youth_c|B01|29804|3,1998,youth_c,B01,numeric8,29804,3,^29804\d{3}$,2,6,7,2,1.000000,1,0,29804006,29804007,contiguous,official_completed_subset
1998|youth_c|B02|29803|3,1998,youth_c,B02,numeric8,29803,3,^29803\d{3}$,6,1,7,7,0.857143,2,1,29803001,29803007,dense,official_completed_subset
1998|youth_c|B02|29804|3,1998,youth_c,B02,numeric8,29804,3,^29804\d{3}$,1,5,5,1,1.000000,1,0,29804005,29804005,contiguous,official_completed_subset
1998|youth_c|B03|29801|3,1998,youth_c,B03,numeric8,29801,3,^29801\d{3}$,2,1,6,6,0.333333,2,4,29801001,29801006,sparse,official_completed_subset
1998|youth_c|B03|29802|3,1998,youth_c,B03,numeric8,29802,3,^29802\d{3}$,2,1,5,5,0.400000,2,3,29802001,29802005,moderate,official_completed_subset
1998|youth_c|B03|29803|3,1998,youth_c,B03,numeric8,29803,3,^29803\d{3}$,3,6,10,5,0.600000,3,2,29803006,29803010,moderate,official_completed_subset
1998|youth_c|B03|29804|3,1998,youth_c,B03,numeric8,29804,3,^29804\d{3}$,1,3,3,1,1.000000,1,0,29804003,29804003,contiguous,official_completed_subset
1998|youth_c|B04|29801|3,1998,youth_c,B04,numeric8,29801,3,^29801\d{3}$,1,4,4,1,1.000000,1,0,29801004,29801004,contiguous,official_completed_subset
1998|youth_c|B04|29805|3,1998,youth_c,B04,numeric8,29805,3,^29805\d{3}$,5,1,5,5,1.000000,1,0,29805001,29805005,contiguous,official_completed_subset
1998|youth_c|B05|29804|3,1998,youth_c,B05,numeric8,29804,3,^29804\d{3}$,7,1,11,11,0.636364,3,4,29804001,29804011,moderate,official_completed_subset
1998|youth_c|B06|29801|3,1998,youth_c,B06,numeric8,29801,3,^29801\d{3}$,1,2,2,1,1.000000,1,0,29801002,29801002,contiguous,official_completed_subset
1998|youth_c|B06|29807|3,1998,youth_c,B06,numeric8,29807,3,^29807\d{3}$,4,1,4,4,1.000000,1,0,29807001,29807004,contiguous,official_completed_subset
1998|youth_c|B07|29802|3,1998,youth_c,B07,numeric8,29802,3,^29802\d{3}$,5,2,10,9,0.555556,3,4,29802002,29802010,moderate,official_completed_subset
1998|youth_c|B08|29806|3,1998,youth_c,B08,numeric8,29806,3,^29806\d{3}$,12,1,12,12,1.000000,1,0,29806001,29806012,contiguous,official_completed_subset
1999|general|B01|29971|3,1999,general,B01,numeric8,29971,3,^29971\d{3}$,16,1,33,33,0.484848,7,17,29971001,29971033,moderate,official_completed_subset
1999|general|B01|29972|3,1999,general,B01,numeric8,29972,3,^29972\d{3}$,34,1,57,57,0.596491,13,23,29972001,29972057,moderate,official_completed_subset
1999|general|B01|29974|3,1999,general,B01,numeric8,29974,3,^29974\d{3}$,13,1,39,39,0.333333,7,26,29974001,29974039,sparse,official_completed_subset
1999|general|B02|29971|3,1999,general,B02,numeric8,29971,3,^29971\d{3}$,1,13,13,1,1.000000,1,0,29971013,29971013,contiguous,official_completed_subset
1999|general|B02|29973|3,1999,general,B02,numeric8,29973,3,^29973\d{3}$,28,2,57,56,0.500000,12,28,29973002,29973057,moderate,official_completed_subset
1999|general|B03|29971|3,1999,general,B03,numeric8,29971,3,^29971\d{3}$,6,2,30,29,0.206897,4,23,29971002,29971030,sparse,official_completed_subset
1999|general|B03|29972|3,1999,general,B03,numeric8,29972,3,^29972\d{3}$,5,28,52,25,0.200000,4,20,29972028,29972052,sparse,official_completed_subset
1999|general|B03|29973|3,1999,general,B03,numeric8,29973,3,^29973\d{3}$,29,1,59,59,0.491525,14,30,29973001,29973059,moderate,official_completed_subset
1999|general|B03|29974|3,1999,general,B03,numeric8,29974,3,^29974\d{3}$,7,6,33,28,0.250000,5,21,29974006,29974033,sparse,official_completed_subset
1999|general|B03|29975|3,1999,general,B03,numeric8,29975,3,^29975\d{3}$,4,4,27,24,0.166667,4,20,29975004,29975027,sparse,official_completed_subset
1999|general|B04|29971|3,1999,general,B04,numeric8,29971,3,^29971\d{3}$,1,20,20,1,1.000000,1,0,29971020,29971020,contiguous,official_completed_subset
1999|general|B04|29975|3,1999,general,B04,numeric8,29975,3,^29975\d{3}$,29,1,33,33,0.878788,5,4,29975001,29975033,dense,official_completed_subset
1999|general|B05|29972|3,1999,general,B05,numeric8,29972,3,^29972\d{3}$,3,25,27,3,1.000000,1,0,29972025,29972027,contiguous,official_completed_subset
1999|general|B05|29974|3,1999,general,B05,numeric8,29974,3,^29974\d{3}$,19,4,38,35,0.542857,8,16,29974004,29974038,moderate,official_completed_subset
1999|general|B06|29971|3,1999,general,B06,numeric8,29971,3,^29971\d{3}$,2,21,27,7,0.285714,2,5,29971021,29971027,sparse,official_completed_subset
1999|general|B06|29977|3,1999,general,B06,numeric8,29977,3,^29977\d{3}$,31,1,31,31,1.000000,1,0,29977001,29977031,contiguous,official_completed_subset
1999|general|B07|29971|3,1999,general,B07,numeric8,29971,3,^29971\d{3}$,8,8,34,27,0.296296,6,19,29971008,29971034,sparse,official_completed_subset
1999|general|B07|29972|3,1999,general,B07,numeric8,29972,3,^29972\d{3}$,12,3,56,54,0.222222,9,42,29972003,29972056,sparse,official_completed_subset
1999|general|B07|29973|3,1999,general,B07,numeric8,29973,3,^29973\d{3}$,2,19,30,12,0.166667,2,10,29973019,29973030,sparse,official_completed_subset
1999|general|B08|29972|3,1999,general,B08,numeric8,29972,3,^29972\d{3}$,3,6,19,14,0.214286,3,11,29972006,29972019,sparse,official_completed_subset
1999|general|B08|29976|3,1999,general,B08,numeric8,29976,3,^29976\d{3}$,47,1,47,47,1.000000,1,0,29976001,29976047,contiguous,official_completed_subset
1999|key|B01|29931|3,1999,key,B01,numeric8,29931,3,^29931\d{3}$,1,10,10,1,1.000000,1,0,29931010,29931010,contiguous,official_completed_subset
1999|key|B01|29932|3,1999,key,B01,numeric8,29932,3,^29932\d{3}$,1,20,20,1,1.000000,1,0,29932020,29932020,contiguous,official_completed_subset
1999|key|B02|29933|3,1999,key,B02,numeric8,29933,3,^29933\d{3}$,1,40,40,1,1.000000,1,0,29933040,29933040,contiguous,official_completed_subset
1999|key|B03|29933|3,1999,key,B03,numeric8,29933,3,^29933\d{3}$,1,50,50,1,1.000000,1,0,29933050,29933050,contiguous,official_completed_subset
1999|key|B04|29935|3,1999,key,B04,numeric8,29935,3,^29935\d{3}$,1,80,80,1,1.000000,1,0,29935080,29935080,contiguous,official_completed_subset
1999|key|B05|29934|3,1999,key,B05,numeric8,29934,3,^29934\d{3}$,2,60,70,11,0.181818,2,9,29934060,29934070,sparse,official_completed_subset
1999|key|B07|29932|3,1999,key,B07,numeric8,29932,3,^29932\d{3}$,1,30,30,1,1.000000,1,0,29932030,29932030,contiguous,official_completed_subset
1999|key|B08|29936|3,1999,key,B08,numeric8,29936,3,^29936\d{3}$,3,90,110,21,0.142857,3,18,29936090,29936110,sparse,official_completed_subset
1999|regional|B01|29961|3,1999,regional,B01,numeric8,29961,3,^29961\d{3}$,1,2,2,1,1.000000,1,0,29961002,29961002,contiguous,official_completed_subset
1999|regional|B01|29964|3,1999,regional,B01,numeric8,29964,3,^29964\d{3}$,1,1,1,1,1.000000,1,0,29964001,29964001,contiguous,official_completed_subset
1999|regional|B02|29963|3,1999,regional,B02,numeric8,29963,3,^29963\d{3}$,2,1,2,2,1.000000,1,0,29963001,29963002,contiguous,official_completed_subset
1999|regional|B04|29965|3,1999,regional,B04,numeric8,29965,3,^29965\d{3}$,1,1,1,1,1.000000,1,0,29965001,29965001,contiguous,official_completed_subset
1999|regional|B06|29967|3,1999,regional,B06,numeric8,29967,3,^29967\d{3}$,1,1,1,1,1.000000,1,0,29967001,29967001,contiguous,official_completed_subset
1999|regional|B07|29961|3,1999,regional,B07,numeric8,29961,3,^29961\d{3}$,1,1,1,1,1.000000,1,0,29961001,29961001,contiguous,official_completed_subset
1999|regional|B07|29962|3,1999,regional,B07,numeric8,29962,3,^29962\d{3}$,3,1,4,4,0.750000,2,1,29962001,29962004,moderate,official_completed_subset
1999|regional|B08|29962|3,1999,regional,B08,numeric8,29962,3,^29962\d{3}$,1,3,3,1,1.000000,1,0,29962003,29962003,contiguous,official_completed_subset
1999|regional|B08|29966|3,1999,regional,B08,numeric8,29966,3,^29966\d{3}$,4,1,4,4,1.000000,1,0,29966001,29966004,contiguous,official_completed_subset
1999|special|B01|29920|3,1999,special,B01,numeric8,29920,3,^29920\d{3}$,2,9,10,2,1.000000,1,0,29920009,29920010,contiguous,official_completed_subset
1999|special|B01|29941|3,1999,special,B01,numeric8,29941,3,^29941\d{3}$,1,4,4,1,1.000000,1,0,29941004,29941004,contiguous,official_completed_subset
1999|special|B01|29981|3,1999,special,B01,numeric8,29981,3,^29981\d{3}$,1,1,1,1,1.000000,1,0,29981001,29981001,contiguous,official_completed_subset
1999|special|B02|29920|3,1999,special,B02,numeric8,29920,3,^29920\d{3}$,2,8,13,6,0.333333,2,4,29920008,29920013,sparse,official_completed_subset
1999|special|B03|29927|3,1999,special,B03,numeric8,29927,3,^29927\d{3}$,1,3,3,1,1.000000,1,0,29927003,29927003,contiguous,official_completed_subset
1999|special|B03|29981|3,1999,special,B03,numeric8,29981,3,^29981\d{3}$,1,2,2,1,1.000000,1,0,29981002,29981002,contiguous,official_completed_subset
1999|special|B03|29983|3,1999,special,B03,numeric8,29983,3,^29983\d{3}$,1,1,1,1,1.000000,1,0,29983001,29983001,contiguous,official_completed_subset
1999|special|B04|29920|3,1999,special,B04,numeric8,29920,3,^29920\d{3}$,2,11,12,2,1.000000,1,0,29920011,29920012,contiguous,official_completed_subset
1999|special|B04|29927|3,1999,special,B04,numeric8,29927,3,^29927\d{3}$,2,1,2,2,1.000000,1,0,29927001,29927002,contiguous,official_completed_subset
1999|special|B05|29984|3,1999,special,B05,numeric8,29984,3,^29984\d{3}$,1,1,1,1,1.000000,1,0,29984001,29984001,contiguous,official_completed_subset
1999|special|B08|29986|3,1999,special,B08,numeric8,29986,3,^29986\d{3}$,2,1,2,2,1.000000,1,0,29986001,29986002,contiguous,official_completed_subset
1999|youth_c|B01|29901|3,1999,youth_c,B01,numeric8,29901,3,^29901\d{3}$,3,1,4,4,0.750000,2,1,29901001,29901004,moderate,official_completed_subset
1999|youth_c|B01|29902|3,1999,youth_c,B01,numeric8,29902,3,^29902\d{3}$,5,1,8,8,0.625000,3,3,29902001,29902008,moderate,official_completed_subset
1999|youth_c|B01|29904|3,1999,youth_c,B01,numeric8,29904,3,^29904\d{3}$,3,4,10,7,0.428571,3,4,29904004,29904010,moderate,official_completed_subset
1999|youth_c|B02|29903|3,1999,youth_c,B02,numeric8,29903,3,^29903\d{3}$,10,1,11,11,0.909091,2,1,29903001,29903011,dense,official_completed_subset
1999|youth_c|B03|29901|3,1999,youth_c,B03,numeric8,29901,3,^29901\d{3}$,2,5,6,2,1.000000,1,0,29901005,29901006,contiguous,official_completed_subset
1999|youth_c|B03|29903|3,1999,youth_c,B03,numeric8,29903,3,^29903\d{3}$,1,10,10,1,1.000000,1,0,29903010,29903010,contiguous,official_completed_subset
1999|youth_c|B03|29904|3,1999,youth_c,B03,numeric8,29904,3,^29904\d{3}$,1,8,8,1,1.000000,1,0,29904008,29904008,contiguous,official_completed_subset
1999|youth_c|B04|29901|3,1999,youth_c,B04,numeric8,29901,3,^29901\d{3}$,1,2,2,1,1.000000,1,0,29901002,29901002,contiguous,official_completed_subset
1999|youth_c|B04|29905|3,1999,youth_c,B04,numeric8,29905,3,^29905\d{3}$,5,1,5,5,1.000000,1,0,29905001,29905005,contiguous,official_completed_subset
1999|youth_c|B05|29902|3,1999,youth_c,B05,numeric8,29902,3,^29902\d{3}$,1,2,2,1,1.000000,1,0,29902002,29902002,contiguous,official_completed_subset
1999|youth_c|B05|29904|3,1999,youth_c,B05,numeric8,29904,3,^29904\d{3}$,6,1,9,9,0.666667,4,3,29904001,29904009,moderate,official_completed_subset
1999|youth_c|B06|29907|3,1999,youth_c,B06,numeric8,29907,3,^29907\d{3}$,5,1,5,5,1.000000,1,0,29907001,29907005,contiguous,official_completed_subset
1999|youth_c|B07|29902|3,1999,youth_c,B07,numeric8,29902,3,^29902\d{3}$,3,3,9,7,0.428571,3,4,29902003,29902009,moderate,official_completed_subset
1999|youth_c|B08|29906|3,1999,youth_c,B08,numeric8,29906,3,^29906\d{3}$,12,1,12,12,1.000000,1,0,29906001,29906012,contiguous,official_completed_subset
2000|general|B01|20071|3,2000,general,B01,numeric8,20071,3,^20071\d{3}$,21,1,33,33,0.636364,9,12,20071001,20071033,moderate,official_completed_subset
2000|general|B01|20072|3,2000,general,B01,numeric8,20072,3,^20072\d{3}$,28,7,49,43,0.651163,9,15,20072007,20072049,moderate,official_completed_subset
2000|general|B01|20074|3,2000,general,B01,numeric8,20074,3,^20074\d{3}$,12,1,42,42,0.285714,9,30,20074001,20074042,sparse,official_completed_subset
2000|general|B02|20073|3,2000,general,B02,numeric8,20073,3,^20073\d{3}$,29,1,61,61,0.475410,12,32,20073001,20073061,moderate,official_completed_subset
2000|general|B02|20074|3,2000,general,B02,numeric8,20074,3,^20074\d{3}$,1,33,33,1,1.000000,1,0,20074033,20074033,contiguous,official_completed_subset
2000|general|B02|20075|3,2000,general,B02,numeric8,20075,3,^20075\d{3}$,3,19,26,8,0.375000,3,5,20075019,20075026,sparse,official_completed_subset
2000|general|B03|20071|3,2000,general,B03,numeric8,20071,3,^20071\d{3}$,8,2,35,34,0.235294,6,26,20071002,20071035,sparse,official_completed_subset
2000|general|B03|20072|3,2000,general,B03,numeric8,20072,3,^20072\d{3}$,7,13,53,41,0.170732,6,34,20072013,20072053,sparse,official_completed_subset
2000|general|B03|20073|3,2000,general,B03,numeric8,20073,3,^20073\d{3}$,31,4,59,56,0.553571,11,25,20073004,20073059,moderate,official_completed_subset
2000|general|B03|20074|3,2000,general,B03,numeric8,20074,3,^20074\d{3}$,7,3,41,39,0.179487,6,32,20074003,20074041,sparse,official_completed_subset
2000|general|B03|20075|3,2000,general,B03,numeric8,20075,3,^20075\d{3}$,1,21,21,1,1.000000,1,0,20075021,20075021,contiguous,official_completed_subset
2000|general|B04|20074|3,2000,general,B04,numeric8,20074,3,^20074\d{3}$,2,4,38,35,0.057143,2,33,20074004,20074038,sparse,official_completed_subset
2000|general|B04|20075|3,2000,general,B04,numeric8,20075,3,^20075\d{3}$,31,1,35,35,0.885714,5,4,20075001,20075035,dense,official_completed_subset
2000|general|B05|20072|3,2000,general,B05,numeric8,20072,3,^20072\d{3}$,8,1,51,51,0.156863,5,43,20072001,20072051,sparse,official_completed_subset
2000|general|B05|20074|3,2000,general,B05,numeric8,20074,3,^20074\d{3}$,20,5,39,35,0.571429,9,15,20074005,20074039,moderate,official_completed_subset
2000|general|B06|20071|3,2000,general,B06,numeric8,20071,3,^20071\d{3}$,2,5,23,19,0.105263,2,17,20071005,20071023,sparse,official_completed_subset
2000|general|B06|20077|3,2000,general,B06,numeric8,20077,3,^20077\d{3}$,33,1,33,33,1.000000,1,0,20077001,20077033,contiguous,official_completed_subset
2000|general|B07|20071|3,2000,general,B07,numeric8,20071,3,^20071\d{3}$,4,9,34,26,0.153846,4,22,20071009,20071034,sparse,official_completed_subset
2000|general|B07|20072|3,2000,general,B07,numeric8,20072,3,^20072\d{3}$,14,2,58,57,0.245614,9,43,20072002,20072058,sparse,official_completed_subset
2000|general|B07|20073|3,2000,general,B07,numeric8,20073,3,^20073\d{3}$,1,39,39,1,1.000000,1,0,20073039,20073039,contiguous,official_completed_subset
2000|general|B08|20072|3,2000,general,B08,numeric8,20072,3,^20072\d{3}$,1,52,52,1,1.000000,1,0,20072052,20072052,contiguous,official_completed_subset
2000|general|B08|20076|3,2000,general,B08,numeric8,20076,3,^20076\d{3}$,51,1,51,51,1.000000,1,0,20076001,20076051,contiguous,official_completed_subset
2000|key|B01|20032|3,2000,key,B01,numeric8,20032,3,^20032\d{3}$,2,10,20,11,0.181818,2,9,20032010,20032020,sparse,official_completed_subset
2000|key|B02|20033|3,2000,key,B02,numeric8,20033,3,^20033\d{3}$,1,10,10,1,1.000000,1,0,20033010,20033010,contiguous,official_completed_subset
2000|key|B04|20035|3,2000,key,B04,numeric8,20035,3,^20035\d{3}$,1,10,10,1,1.000000,1,0,20035010,20035010,contiguous,official_completed_subset
2000|key|B05|20034|3,2000,key,B05,numeric8,20034,3,^20034\d{3}$,1,10,10,1,1.000000,1,0,20034010,20034010,contiguous,official_completed_subset
2000|key|B06|20037|3,2000,key,B06,numeric8,20037,3,^20037\d{3}$,1,10,10,1,1.000000,1,0,20037010,20037010,contiguous,official_completed_subset
2000|key|B07|20031|3,2000,key,B07,numeric8,20031,3,^20031\d{3}$,1,10,10,1,1.000000,1,0,20031010,20031010,contiguous,official_completed_subset
2000|key|B08|20036|3,2000,key,B08,numeric8,20036,3,^20036\d{3}$,1,10,10,1,1.000000,1,0,20036010,20036010,contiguous,official_completed_subset
2000|regional|B01|20061|3,2000,regional,B01,numeric8,20061,3,^20061\d{3}$,2,1,3,3,0.666667,2,1,20061001,20061003,moderate,official_completed_subset
2000|regional|B01|20062|3,2000,regional,B01,numeric8,20062,3,^20062\d{3}$,2,1,2,2,1.000000,1,0,20062001,20062002,contiguous,official_completed_subset
2000|regional|B02|20063|3,2000,regional,B02,numeric8,20063,3,^20063\d{3}$,2,1,2,2,1.000000,1,0,20063001,20063002,contiguous,official_completed_subset
2000|regional|B03|20061|3,2000,regional,B03,numeric8,20061,3,^20061\d{3}$,1,2,2,1,1.000000,1,0,20061002,20061002,contiguous,official_completed_subset
2000|regional|B03|20065|3,2000,regional,B03,numeric8,20065,3,^20065\d{3}$,1,1,1,1,1.000000,1,0,20065001,20065001,contiguous,official_completed_subset
2000|regional|B05|20062|3,2000,regional,B05,numeric8,20062,3,^20062\d{3}$,1,4,4,1,1.000000,1,0,20062004,20062004,contiguous,official_completed_subset
2000|regional|B05|20064|3,2000,regional,B05,numeric8,20064,3,^20064\d{3}$,1,1,1,1,1.000000,1,0,20064001,20064001,contiguous,official_completed_subset
2000|regional|B06|20067|3,2000,regional,B06,numeric8,20067,3,^20067\d{3}$,1,1,1,1,1.000000,1,0,20067001,20067001,contiguous,official_completed_subset
2000|regional|B07|20062|3,2000,regional,B07,numeric8,20062,3,^20062\d{3}$,1,3,3,1,1.000000,1,0,20062003,20062003,contiguous,official_completed_subset
2000|regional|B08|20062|3,2000,regional,B08,numeric8,20062,3,^20062\d{3}$,1,5,5,1,1.000000,1,0,20062005,20062005,contiguous,official_completed_subset
2000|regional|B08|20066|3,2000,regional,B08,numeric8,20066,3,^20066\d{3}$,2,1,2,2,1.000000,1,0,20066001,20066002,contiguous,official_completed_subset
2000|special|B01|20023|3,2000,special,B01,numeric8,20023,3,^20023\d{3}$,3,2,5,4,0.750000,2,1,20023002,20023005,moderate,official_completed_subset
2000|special|B01|20041|3,2000,special,B01,numeric8,20041,3,^20041\d{3}$,5,2,6,5,1.000000,1,0,20041002,20041006,contiguous,official_completed_subset
2000|special|B01|20081|3,2000,special,B01,numeric8,20081,3,^20081\d{3}$,1,1,1,1,1.000000,1,0,20081001,20081001,contiguous,official_completed_subset
2000|special|B01|20082|3,2000,special,B01,numeric8,20082,3,^20082\d{3}$,1,1,1,1,1.000000,1,0,20082001,20082001,contiguous,official_completed_subset
2000|special|B01|20084|3,2000,special,B01,numeric8,20084,3,^20084\d{3}$,1,1,1,1,1.000000,1,0,20084001,20084001,contiguous,official_completed_subset
2000|special|B02|20043|3,2000,special,B02,numeric8,20043,3,^20043\d{3}$,2,1,2,2,1.000000,1,0,20043001,20043002,contiguous,official_completed_subset
2000|special|B02|20044|3,2000,special,B02,numeric8,20044,3,^20044\d{3}$,1,2,2,1,1.000000,1,0,20044002,20044002,contiguous,official_completed_subset
2000|special|B03|20023|3,2000,special,B03,numeric8,20023,3,^20023\d{3}$,2,1,3,3,0.666667,2,1,20023001,20023003,moderate,official_completed_subset
2000|special|B03|20027|3,2000,special,B03,numeric8,20027,3,^20027\d{3}$,2,1,2,2,1.000000,1,0,20027001,20027002,contiguous,official_completed_subset
2000|special|B03|20042|3,2000,special,B03,numeric8,20042,3,^20042\d{3}$,2,1,2,2,1.000000,1,0,20042001,20042002,contiguous,official_completed_subset
2000|special|B03|20044|3,2000,special,B03,numeric8,20044,3,^20044\d{3}$,1,5,5,1,1.000000,1,0,20044005,20044005,contiguous,official_completed_subset
2000|special|B03|20083|3,2000,special,B03,numeric8,20083,3,^20083\d{3}$,1,1,1,1,1.000000,1,0,20083001,20083001,contiguous,official_completed_subset
2000|special|B04|20041|3,2000,special,B04,numeric8,20041,3,^20041\d{3}$,1,1,1,1,1.000000,1,0,20041001,20041001,contiguous,official_completed_subset
2000|special|B04|20045|3,2000,special,B04,numeric8,20045,3,^20045\d{3}$,2,1,2,2,1.000000,1,0,20045001,20045002,contiguous,official_completed_subset
2000|special|B05|20044|3,2000,special,B05,numeric8,20044,3,^20044\d{3}$,3,1,4,4,0.750000,2,1,20044001,20044004,moderate,official_completed_subset
2000|special|B06|20047|3,2000,special,B06,numeric8,20047,3,^20047\d{3}$,1,1,1,1,1.000000,1,0,20047001,20047001,contiguous,official_completed_subset
2000|special|B08|20046|3,2000,special,B08,numeric8,20046,3,^20046\d{3}$,2,1,2,2,1.000000,1,0,20046001,20046002,contiguous,official_completed_subset
2000|special|B08|20086|3,2000,special,B08,numeric8,20086,3,^20086\d{3}$,1,1,1,1,1.000000,1,0,20086001,20086001,contiguous,official_completed_subset
2000|youth_c|B01|20001|3,2000,youth_c,B01,numeric8,20001,3,^20001\d{3}$,7,1,8,8,0.875000,2,1,20001001,20001008,dense,official_completed_subset
2000|youth_c|B01|20002|3,2000,youth_c,B01,numeric8,20002,3,^20002\d{3}$,1,8,8,1,1.000000,1,0,20002008,20002008,contiguous,official_completed_subset
2000|youth_c|B01|20004|3,2000,youth_c,B01,numeric8,20004,3,^20004\d{3}$,3,1,6,6,0.500000,3,3,20004001,20004006,moderate,official_completed_subset
2000|youth_c|B02|20003|3,2000,youth_c,B02,numeric8,20003,3,^20003\d{3}$,8,1,11,11,0.727273,3,3,20003001,20003011,moderate,official_completed_subset
2000|youth_c|B02|20004|3,2000,youth_c,B02,numeric8,20004,3,^20004\d{3}$,1,7,7,1,1.000000,1,0,20004007,20004007,contiguous,official_completed_subset
2000|youth_c|B03|20001|3,2000,youth_c,B03,numeric8,20001,3,^20001\d{3}$,1,7,7,1,1.000000,1,0,20001007,20001007,contiguous,official_completed_subset
2000|youth_c|B03|20002|3,2000,youth_c,B03,numeric8,20002,3,^20002\d{3}$,1,6,6,1,1.000000,1,0,20002006,20002006,contiguous,official_completed_subset
2000|youth_c|B03|20003|3,2000,youth_c,B03,numeric8,20003,3,^20003\d{3}$,4,3,12,10,0.400000,3,6,20003003,20003012,moderate,official_completed_subset
2000|youth_c|B03|20004|3,2000,youth_c,B03,numeric8,20004,3,^20004\d{3}$,2,8,11,4,0.500000,2,2,20004008,20004011,moderate,official_completed_subset
