discipline_root,candidate_approval_number,approval_year,project_type_contexts,discipline_scope_contexts,segment_ids,max_segment_density,priority,context_risk,next_probe_policy,exact_web_query,funding_web_query,crossref_filter,institution_site_query,status,selected_for_first_batch,warning,crossref_strict_http_status,crossref_strict_total_results,crossref_strict_exact_nsfc_work_count,crossref_fallback_http_status,crossref_fallback_total_results,crossref_fallback_exact_award_count,openalex_award_count,openalex_work_count,openalex_award_http_statuses,openalex_work_http_statuses,confirmed_sources,publication_evidence_count,existence_status,evidence_level,project_title_candidate,lead_investigator_candidate,institution_candidate,candidate_identity_source,official_confirmation_status,requires_web_review,next_action,source_errors,retrieved_at,warning
E,51401229,2014,youth_c,E01,2014|youth_c|E01|51401|3,0.991770,P1,false,immediate_probe,"""51401229""","""51401229"" ""National Natural Science Foundation of China""","award.number:51401229,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51401229""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51406162,2014,youth_c,E06,2014|youth_c|E06|51406|3,0.991701,P1,false,immediate_probe,"""51406162""","""51406162"" ""National Natural Science Foundation of China""","award.number:51406162,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51406162""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,0,200,1,1,0,0,200,200,,0,award_number_only,D_award_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51406211,2014,youth_c,E06,2014|youth_c|E06|51406|3,0.991701,P1,false,immediate_probe,"""51406211""","""51406211"" ""National Natural Science Foundation of China""","award.number:51406211,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51406211""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50876024,2008,general,E06,2008|general|E06|50876|3,0.991667,P1,false,immediate_probe,"""50876024""","""50876024"" ""National Natural Science Foundation of China""","award.number:50876024,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50876024""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50675013,2006,general,E05,2006|general|E05|50675|3,0.991525,P1,false,immediate_probe,"""50675013""","""50675013"" ""National Natural Science Foundation of China""","award.number:50675013,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50675013""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50675021,2006,general,E05,2006|general|E05|50675|3,0.991525,P1,false,immediate_probe,"""50675021""","""50675021"" ""National Natural Science Foundation of China""","award.number:50675021,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50675021""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50575112,2005,general,E05,2005|general|E05|50575|3,0.991489,P1,false,immediate_probe,"""50575112""","""50575112"" ""National Natural Science Foundation of China""","award.number:50575112,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50575112""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50575146,2005,general,E05,2005|general|E05|50575|3,0.991489,P1,false,immediate_probe,"""50575146""","""50575146"" ""National Natural Science Foundation of China""","award.number:50575146,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50575146""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50775046,2007,general,E05,2007|general|E05|50775|3,0.991304,P1,false,immediate_probe,"""50775046""","""50775046"" ""National Natural Science Foundation of China""","award.number:50775046,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50775046""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50775103,2007,general,E05,2007|general|E05|50775|3,0.991304,P1,false,immediate_probe,"""50775103""","""50775103"" ""National Natural Science Foundation of China""","award.number:50775103,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50775103""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,21973019,2019,general,B03,2019|general|B03|21973|3,0.991150,P1,false,immediate_probe,"""21973019""","""21973019"" ""National Natural Science Foundation of China""","award.number:21973019,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21973019""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51302176,2013,youth_c,E02,2013|youth_c|E02|51302|3,0.990909,P1,false,immediate_probe,"""51302176""","""51302176"" ""National Natural Science Foundation of China""","award.number:51302176,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51302176""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51302192,2013,youth_c,E02,2013|youth_c|E02|51302|3,0.990909,P1,false,immediate_probe,"""51302192""","""51302192"" ""National Natural Science Foundation of China""","award.number:51302192,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51302192""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51302240,2013,youth_c,E02,2013|youth_c|E02|51302|3,0.990909,P1,false,immediate_probe,"""51302240""","""51302240"" ""National Natural Science Foundation of China""","award.number:51302240,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51302240""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51303042,2013,youth_c,E03,2013|youth_c|E03|51303|3,0.990826,P1,false,immediate_probe,"""51303042""","""51303042"" ""National Natural Science Foundation of China""","award.number:51303042,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51303042""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51303119,2013,youth_c,E03,2013|youth_c|E03|51303|3,0.990826,P1,false,immediate_probe,"""51303119""","""51303119"" ""National Natural Science Foundation of China""","award.number:51303119,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51303119""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,5,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51173050,2011,general,E03,2011|general|E03|51173|3,0.990741,P1,false,immediate_probe,"""51173050""","""51173050"" ""National Natural Science Foundation of China""","award.number:51173050,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51173050""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,3,,0,0,0,0,200,200,crossref,3,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51173172,2011,general,E03,2011|general|E03|51173|3,0.990741,P1,false,immediate_probe,"""51173172""","""51173172"" ""National Natural Science Foundation of China""","award.number:51173172,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51173172""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,18,18,,0,0,0,0,200,200,crossref,18,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,22007002,2020,youth_c,B07,2020|youth_c|B07|22007|3,0.990654,P1,false,immediate_probe,"""22007002""","""22007002"" ""National Natural Science Foundation of China""","award.number:22007002,award.funder:501100001809","site:edu.cn OR site:ac.cn ""22007002""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52008101,2020,youth_c,E08,2020|youth_c|E08|52008|3,0.990338,P1,false,immediate_probe,"""52008101""","""52008101"" ""National Natural Science Foundation of China""","award.number:52008101,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52008101""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52008257,2020,youth_c,E08,2020|youth_c|E08|52008|3,0.990338,P1,false,immediate_probe,"""52008257""","""52008257"" ""National Natural Science Foundation of China""","award.number:52008257,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52008257""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52008370,2020,youth_c,E08,2020|youth_c|E08|52008|3,0.990338,P1,false,immediate_probe,"""52008370""","""52008370"" ""National Natural Science Foundation of China""","award.number:52008370,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52008370""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52008397,2020,youth_c,E08,2020|youth_c|E08|52008|3,0.990338,P1,false,immediate_probe,"""52008397""","""52008397"" ""National Natural Science Foundation of China""","award.number:52008397,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52008397""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,5,5,,0,0,0,0,200,200,crossref,5,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50776049,2007,general,E06,2007|general|E06|50776|3,0.990291,P1,false,immediate_probe,"""50776049""","""50776049"" ""National Natural Science Foundation of China""","award.number:50776049,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50776049""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,22103023,2021,youth_c,B03,2021|youth_c|B03|22103|3,0.989899,P1,false,immediate_probe,"""22103023""","""22103023"" ""National Natural Science Foundation of China""","award.number:22103023,award.funder:501100001809","site:edu.cn OR site:ac.cn ""22103023""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50573017,2005,general,E03,2005|general|E03|50573|3,0.989474,P1,false,immediate_probe,"""50573017""","""50573017"" ""National Natural Science Foundation of China""","award.number:50573017,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50573017""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50977051,2009,general,E07,2009|general|E07|50977|3,0.989474,P1,false,immediate_probe,"""50977051""","""50977051"" ""National Natural Science Foundation of China""","award.number:50977051,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50977051""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51106004,2011,youth_c,E06,2011|youth_c|E06|51106|3,0.989474,P1,false,immediate_probe,"""51106004""","""51106004"" ""National Natural Science Foundation of China""","award.number:51106004,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51106004""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51106081,2011,youth_c,E06,2011|youth_c|E06|51106|3,0.989474,P1,false,immediate_probe,"""51106081""","""51106081"" ""National Natural Science Foundation of China""","award.number:51106081,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51106081""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,59975073,1999,general,E05,1999|general|E05|59975|3,0.988764,P1,false,immediate_probe,"""59975073""","""59975073"" ""National Natural Science Foundation of China""","award.number:59975073,award.funder:501100001809","site:edu.cn OR site:ac.cn ""59975073""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52105012,2021,youth_c,E05,2021|youth_c|E05|52105|3,0.988255,P1,false,immediate_probe,"""52105012""","""52105012"" ""National Natural Science Foundation of China""","award.number:52105012,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52105012""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,22,22,,0,0,0,0,200,200,crossref,22,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52105199,2021,youth_c,E05,2021|youth_c|E05|52105|3,0.988255,P1,false,immediate_probe,"""52105199""","""52105199"" ""National Natural Science Foundation of China""","award.number:52105199,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52105199""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,3,,0,0,0,0,200,200,crossref,3,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52105285,2021,youth_c,E05,2021|youth_c|E05|52105|3,0.988255,P1,false,immediate_probe,"""52105285""","""52105285"" ""National Natural Science Foundation of China""","award.number:52105285,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52105285""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,4,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52105358,2021,youth_c,E05,2021|youth_c|E05|52105|3,0.988255,P1,false,immediate_probe,"""52105358""","""52105358"" ""National Natural Science Foundation of China""","award.number:52105358,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52105358""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52105380,2021,youth_c,E05,2021|youth_c|E05|52105|3,0.988255,P1,false,immediate_probe,"""52105380""","""52105380"" ""National Natural Science Foundation of China""","award.number:52105380,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52105380""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52105436,2021,youth_c,E05,2021|youth_c|E05|52105|3,0.988255,P1,false,immediate_probe,"""52105436""","""52105436"" ""National Natural Science Foundation of China""","award.number:52105436,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52105436""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,5,5,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52105476,2021,youth_c,E05,2021|youth_c|E05|52105|3,0.988255,P1,false,immediate_probe,"""52105476""","""52105476"" ""National Natural Science Foundation of China""","award.number:52105476,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52105476""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,4,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51501135,2015,youth_c,E01,2015|youth_c|E01|51501|3,0.987013,P1,false,immediate_probe,"""51501135""","""51501135"" ""National Natural Science Foundation of China""","award.number:51501135,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51501135""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51501187,2015,youth_c,E01,2015|youth_c|E01|51501|3,0.987013,P1,false,immediate_probe,"""51501187""","""51501187"" ""National Natural Science Foundation of China""","award.number:51501187,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51501187""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51501191,2015,youth_c,E01,2015|youth_c|E01|51501|3,0.987013,P1,false,immediate_probe,"""51501191""","""51501191"" ""National Natural Science Foundation of China""","award.number:51501191,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51501191""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,4,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,22102075,2021,youth_c,B02,2021|youth_c|B02|22102|3,0.986425,P1,false,immediate_probe,"""22102075""","""22102075"" ""National Natural Science Foundation of China""","award.number:22102075,award.funder:501100001809","site:edu.cn OR site:ac.cn ""22102075""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,22102144,2021,youth_c,B02,2021|youth_c|B02|22102|3,0.986425,P1,false,immediate_probe,"""22102144""","""22102144"" ""National Natural Science Foundation of China""","award.number:22102144,award.funder:501100001809","site:edu.cn OR site:ac.cn ""22102144""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,22102216,2021,youth_c,B02,2021|youth_c|B02|22102|3,0.986425,P1,false,immediate_probe,"""22102216""","""22102216"" ""National Natural Science Foundation of China""","award.number:22102216,award.funder:501100001809","site:edu.cn OR site:ac.cn ""22102216""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52068003,2020,regional,E08,2020|regional|E08|52068|3,0.985294,P1,false,immediate_probe,"""52068003""","""52068003"" ""National Natural Science Foundation of China""","award.number:52068003,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52068003""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,59171010,1991,general,E01,1991|general|E01|59171|3,0.985075,P1,false,immediate_probe,"""59171010""","""59171010"" ""National Natural Science Foundation of China""","award.number:59171010,award.funder:501100001809","site:edu.cn OR site:ac.cn ""59171010""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51206111,2012,youth_c,E06,2012|youth_c|E06|51206|3,0.985075,P1,false,immediate_probe,"""51206111""","""51206111"" ""National Natural Science Foundation of China""","award.number:51206111,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51206111""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51206121,2012,youth_c,E06,2012|youth_c|E06|51206|3,0.985075,P1,false,immediate_probe,"""51206121""","""51206121"" ""National Natural Science Foundation of China""","award.number:51206121,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51206121""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51206158,2012,youth_c,E06,2012|youth_c|E06|51206|3,0.985075,P1,false,immediate_probe,"""51206158""","""51206158"" ""National Natural Science Foundation of China""","award.number:51206158,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51206158""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,21901112,2019,youth_c,B01,2019|youth_c|B01|21901|3,0.984962,P1,false,immediate_probe,"""21901112""","""21901112"" ""National Natural Science Foundation of China""","award.number:21901112,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21901112""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
