segment_id,approval_year,project_type,discipline_scope,format_family,prefix_before_serial,serial_width,regex,observed_count,min_serial,max_serial,range_size,density,contiguous_run_count,internal_gap_count,min_number,max_number,rule_strength,evidence_scope
2016|joint_fund|E04|U1610|3,2016,joint_fund,E04,alpha_numeric,U1610,3,^U1610\d{3}$,3,120,251,132,0.022727,3,129,U1610120,U1610251,sparse,official_completed_subset
2016|joint_fund|E04|U1660|3,2016,joint_fund,E04,alpha_numeric,U1660,3,^U1660\d{3}$,24,101,206,106,0.226415,2,82,U1660101,U1660206,sparse,official_completed_subset
2016|joint_fund|E04|U1664|3,2016,joint_fund,E04,alpha_numeric,U1664,3,^U1664\d{3}$,1,254,254,1,1.000000,1,0,U1664254,U1664254,contiguous,official_completed_subset
2016|joint_fund|E05|U1608|3,2016,joint_fund,E05,alpha_numeric,U1608,3,^U1608\d{3}$,4,251,259,9,0.444444,4,5,U1608251,U1608259,moderate,official_completed_subset
2016|joint_fund|E05|U1609|3,2016,joint_fund,E05,alpha_numeric,U1609,3,^U1609\d{3}$,5,205,209,5,1.000000,1,0,U1609205,U1609209,contiguous,official_completed_subset
2016|joint_fund|E05|U1610|3,2016,joint_fund,E05,alpha_numeric,U1610,3,^U1610\d{3}$,6,109,124,16,0.375000,4,10,U1610109,U1610124,sparse,official_completed_subset
2016|joint_fund|E05|U1613|3,2016,joint_fund,E05,alpha_numeric,U1613,3,^U1613\d{3}$,8,201,208,8,1.000000,1,0,U1613201,U1613208,contiguous,official_completed_subset
2016|joint_fund|E05|U1637|3,2016,joint_fund,E05,alpha_numeric,U1637,3,^U1637\d{3}$,19,101,601,501,0.037924,3,482,U1637101,U1637601,sparse,official_completed_subset
2016|joint_fund|E05|U1664|3,2016,joint_fund,E05,alpha_numeric,U1664,3,^U1664\d{3}$,2,252,258,7,0.285714,2,5,U1664252,U1664258,sparse,official_completed_subset
2016|joint_fund|E06|U1608|3,2016,joint_fund,E06,alpha_numeric,U1608,3,^U1608\d{3}$,1,258,258,1,1.000000,1,0,U1608258,U1608258,contiguous,official_completed_subset
2016|joint_fund|E06|U1610|3,2016,joint_fund,E06,alpha_numeric,U1610,3,^U1610\d{3}$,4,110,254,145,0.027586,3,141,U1610110,U1610254,sparse,official_completed_subset
2016|joint_fund|E07|U1610|3,2016,joint_fund,E07,alpha_numeric,U1610,3,^U1610\d{3}$,2,121,122,2,1.000000,1,0,U1610121,U1610122,contiguous,official_completed_subset
2016|key|E01|51631|3,2016,key,E01,numeric8,51631,3,^51631\d{3}$,9,1,9,9,1.000000,1,0,51631001,51631009,contiguous,official_completed_subset
2016|key|E02|51632|3,2016,key,E02,numeric8,51632,3,^51632\d{3}$,10,1,10,10,1.000000,1,0,51632001,51632010,contiguous,official_completed_subset
2016|key|E03|51633|3,2016,key,E03,numeric8,51633,3,^51633\d{3}$,9,1,9,9,1.000000,1,0,51633001,51633009,contiguous,official_completed_subset
2016|key|E04|51634|3,2016,key,E04,numeric8,51634,3,^51634\d{3}$,9,1,10,10,0.900000,2,1,51634001,51634010,dense,official_completed_subset
2016|key|E05|51635|3,2016,key,E05,numeric8,51635,3,^51635\d{3}$,11,1,11,11,1.000000,1,0,51635001,51635011,contiguous,official_completed_subset
2016|key|E06|51636|3,2016,key,E06,numeric8,51636,3,^51636\d{3}$,9,1,9,9,1.000000,1,0,51636001,51636009,contiguous,official_completed_subset
2016|key|E07|51637|3,2016,key,E07,numeric8,51637,3,^51637\d{3}$,10,1,10,10,1.000000,1,0,51637001,51637010,contiguous,official_completed_subset
2016|key|E08|51638|3,2016,key,E08,numeric8,51638,3,^51638\d{3}$,9,2,13,12,0.750000,3,3,51638002,51638013,moderate,official_completed_subset
2016|key|E09|51639|3,2016,key,E09,numeric8,51639,3,^51639\d{3}$,6,2,9,8,0.750000,2,2,51639002,51639009,moderate,official_completed_subset
2016|key|E10|51638|3,2016,key,E10,numeric8,51638,3,^51638\d{3}$,4,1,11,11,0.363636,3,7,51638001,51638011,sparse,official_completed_subset
2016|key|E10|51639|3,2016,key,E10,numeric8,51639,3,^51639\d{3}$,1,1,1,1,1.000000,1,0,51639001,51639001,contiguous,official_completed_subset
2016|key|E11|51639|3,2016,key,E11,numeric8,51639,3,^51639\d{3}$,2,3,4,2,1.000000,1,0,51639003,51639004,contiguous,official_completed_subset
2016|major_research_plan|E02|91622|3,2016,major_research_plan,E02,numeric8,91622,3,^91622\d{3}$,5,122,126,5,1.000000,1,0,91622122,91622126,contiguous,official_completed_subset
2016|major_research_plan|E04|91634|3,2016,major_research_plan,E04,numeric8,91634,3,^91634\d{3}$,2,106,111,6,0.333333,2,4,91634106,91634111,sparse,official_completed_subset
2016|major_research_plan|E05|91623|3,2016,major_research_plan,E05,numeric8,91623,3,^91623\d{3}$,4,0,106,107,0.037383,2,103,91623000,91623106,sparse,official_completed_subset
2016|major_research_plan|E05|91648|3,2016,major_research_plan,E05,numeric8,91648,3,^91648\d{3}$,18,0,203,204,0.088235,3,186,91648000,91648203,sparse,official_completed_subset
2016|major_research_plan|E06|91634|3,2016,major_research_plan,E06,numeric8,91634,3,^91634\d{3}$,1,114,114,1,1.000000,1,0,91634114,91634114,contiguous,official_completed_subset
2016|major_research_plan|E06|91641|3,2016,major_research_plan,E06,numeric8,91641,3,^91641\d{3}$,29,0,205,206,0.140777,8,177,91641000,91641205,sparse,official_completed_subset
2016|major_research_plan|E09|91647|3,2016,major_research_plan,E09,numeric8,91647,3,^91647\d{3}$,21,0,212,213,0.098592,5,192,91647000,91647212,sparse,official_completed_subset
2016|major_research_plan|E10|91644|3,2016,major_research_plan,E10,numeric8,91644,3,^91644\d{3}$,1,110,110,1,1.000000,1,0,91644110,91644110,contiguous,official_completed_subset
2016|major_research_plan|E10|91647|3,2016,major_research_plan,E10,numeric8,91647,3,^91647\d{3}$,5,115,208,94,0.053191,2,89,91647115,91647208,sparse,official_completed_subset
2016|regional|E01|51661|3,2016,regional,E01,numeric8,51661,3,^51661\d{3}$,33,1,33,33,1.000000,1,0,51661001,51661033,contiguous,official_completed_subset
2016|regional|E02|51662|3,2016,regional,E02,numeric8,51662,3,^51662\d{3}$,38,1,39,39,0.974359,2,1,51662001,51662039,dense,official_completed_subset
2016|regional|E03|51663|3,2016,regional,E03,numeric8,51663,3,^51663\d{3}$,22,1,22,22,1.000000,1,0,51663001,51663022,contiguous,official_completed_subset
2016|regional|E04|51664|3,2016,regional,E04,numeric8,51664,3,^51664\d{3}$,47,1,47,47,1.000000,1,0,51664001,51664047,contiguous,official_completed_subset
2016|regional|E05|51665|3,2016,regional,E05,numeric8,51665,3,^51665\d{3}$,58,1,58,58,1.000000,1,0,51665001,51665058,contiguous,official_completed_subset
2016|regional|E06|51666|3,2016,regional,E06,numeric8,51666,3,^51666\d{3}$,17,1,18,18,0.944444,2,1,51666001,51666018,dense,official_completed_subset
2016|regional|E07|51667|3,2016,regional,E07,numeric8,51667,3,^51667\d{3}$,21,1,21,21,1.000000,1,0,51667001,51667021,contiguous,official_completed_subset
2016|regional|E08|51668|3,2016,regional,E08,numeric8,51668,3,^51668\d{3}$,51,1,68,68,0.750000,11,17,51668001,51668068,moderate,official_completed_subset
2016|regional|E09|51669|3,2016,regional,E09,numeric8,51669,3,^51669\d{3}$,29,1,35,35,0.828571,4,6,51669001,51669035,dense,official_completed_subset
2016|regional|E10|51668|3,2016,regional,E10,numeric8,51668,3,^51668\d{3}$,17,5,67,63,0.269841,10,46,51668005,51668067,sparse,official_completed_subset
2016|regional|E10|51669|3,2016,regional,E10,numeric8,51669,3,^51669\d{3}$,5,11,28,18,0.277778,3,13,51669011,51669028,sparse,official_completed_subset
2016|youth_c|E01|51601|3,2016,youth_c,E01,numeric8,51601,3,^51601\d{3}$,228,1,229,229,0.995633,2,1,51601001,51601229,dense,official_completed_subset
2016|youth_c|E02|51602|3,2016,youth_c,E02,numeric8,51602,3,^51602\d{3}$,357,1,358,358,0.997207,2,1,51602001,51602358,dense,official_completed_subset
2016|youth_c|E03|51603|3,2016,youth_c,E03,numeric8,51603,3,^51603\d{3}$,236,1,236,236,1.000000,1,0,51603001,51603236,contiguous,official_completed_subset
2016|youth_c|E04|51604|3,2016,youth_c,E04,numeric8,51604,3,^51604\d{3}$,310,1,311,311,0.996785,2,1,51604001,51604311,dense,official_completed_subset
2016|youth_c|E05|51605|3,2016,youth_c,E05,numeric8,51605,3,^51605\d{3}$,497,1,499,499,0.995992,3,2,51605001,51605499,dense,official_completed_subset
2016|youth_c|E06|51606|3,2016,youth_c,E06,numeric8,51606,3,^51606\d{3}$,227,1,227,227,1.000000,1,0,51606001,51606227,contiguous,official_completed_subset
2016|youth_c|E07|51607|3,2016,youth_c,E07,numeric8,51607,3,^51607\d{3}$,188,1,188,188,1.000000,1,0,51607001,51607188,contiguous,official_completed_subset
2016|youth_c|E08|51608|3,2016,youth_c,E08,numeric8,51608,3,^51608\d{3}$,409,1,548,548,0.746350,78,139,51608001,51608548,moderate,official_completed_subset
2016|youth_c|E09|51609|3,2016,youth_c,E09,numeric8,51609,3,^51609\d{3}$,154,2,270,269,0.572491,36,115,51609002,51609270,moderate,official_completed_subset
2016|youth_c|E10|51608|3,2016,youth_c,E10,numeric8,51608,3,^51608\d{3}$,139,2,547,546,0.254579,77,407,51608002,51608547,sparse,official_completed_subset
2016|youth_c|E10|51609|3,2016,youth_c,E10,numeric8,51609,3,^51609\d{3}$,37,1,271,271,0.136531,26,234,51609001,51609271,sparse,official_completed_subset
2016|youth_c|E11|51609|3,2016,youth_c,E11,numeric8,51609,3,^51609\d{3}$,79,22,269,248,0.318548,23,169,51609022,51609269,sparse,official_completed_subset
2017|general|E01|51771|3,2017,general,E01,numeric8,51771,3,^51771\d{3}$,237,1,238,238,0.995798,2,1,51771001,51771238,dense,official_completed_subset
2017|general|E02|51772|3,2017,general,E02,numeric8,51772,3,^51772\d{3}$,339,1,339,339,1.000000,1,0,51772001,51772339,contiguous,official_completed_subset
2017|general|E03|51773|3,2017,general,E03,numeric8,51773,3,^51773\d{3}$,231,1,231,231,1.000000,1,0,51773001,51773231,contiguous,official_completed_subset
2017|general|E04|51774|3,2017,general,E04,numeric8,51774,3,^51774\d{3}$,343,1,344,344,0.997093,2,1,51774001,51774344,dense,official_completed_subset
2017|general|E05|51775|3,2017,general,E05,numeric8,51775,3,^51775\d{3}$,564,1,565,565,0.998230,2,1,51775001,51775565,dense,official_completed_subset
2017|general|E06|51776|3,2017,general,E06,numeric8,51776,3,^51776\d{3}$,228,1,228,228,1.000000,1,0,51776001,51776228,contiguous,official_completed_subset
2017|general|E07|51777|3,2017,general,E07,numeric8,51777,3,^51777\d{3}$,217,1,217,217,1.000000,1,0,51777001,51777217,contiguous,official_completed_subset
2017|general|E08|51778|3,2017,general,E08,numeric8,51778,3,^51778\d{3}$,509,1,642,642,0.792835,55,133,51778001,51778642,moderate,official_completed_subset
2017|general|E09|51779|3,2017,general,E09,numeric8,51779,3,^51779\d{3}$,158,4,280,277,0.570397,34,119,51779004,51779280,moderate,official_completed_subset
2017|general|E10|51778|3,2017,general,E10,numeric8,51778,3,^51778\d{3}$,133,6,643,638,0.208464,54,505,51778006,51778643,sparse,official_completed_subset
2017|general|E10|51779|3,2017,general,E10,numeric8,51779,3,^51779\d{3}$,39,1,275,275,0.141818,23,236,51779001,51779275,sparse,official_completed_subset
2017|general|E11|51779|3,2017,general,E11,numeric8,51779,3,^51779\d{3}$,83,3,267,265,0.313208,21,182,51779003,51779267,sparse,official_completed_subset
2017|joint_fund|E01|U1706|3,2017,joint_fund,E01,alpha_numeric,U1706,3,^U1706\d{3}$,1,221,221,1,1.000000,1,0,U1706221,U1706221,contiguous,official_completed_subset
2017|joint_fund|E01|U1708|3,2017,joint_fund,E01,alpha_numeric,U1708,3,^U1708\d{3}$,2,252,253,2,1.000000,1,0,U1708252,U1708253,contiguous,official_completed_subset
2017|joint_fund|E01|U1710|3,2017,joint_fund,E01,alpha_numeric,U1710,3,^U1710\d{3}$,2,118,124,7,0.285714,2,5,U1710118,U1710124,sparse,official_completed_subset
2017|joint_fund|E01|U1737|3,2017,joint_fund,E01,alpha_numeric,U1737,3,^U1737\d{3}$,4,102,108,7,0.571429,3,3,U1737102,U1737108,moderate,official_completed_subset
2017|joint_fund|E01|U1764|3,2017,joint_fund,E01,alpha_numeric,U1764,3,^U1764\d{3}$,2,252,253,2,1.000000,1,0,U1764252,U1764253,contiguous,official_completed_subset
2017|joint_fund|E02|U1710|3,2017,joint_fund,E02,alpha_numeric,U1710,3,^U1710\d{3}$,7,109,256,148,0.047297,6,141,U1710109,U1710256,sparse,official_completed_subset
2017|joint_fund|E02|U1737|3,2017,joint_fund,E02,alpha_numeric,U1737,3,^U1737\d{3}$,1,109,109,1,1.000000,1,0,U1737109,U1737109,contiguous,official_completed_subset
2017|joint_fund|E02|U1764|3,2017,joint_fund,E02,alpha_numeric,U1764,3,^U1764\d{3}$,2,255,256,2,1.000000,1,0,U1764255,U1764256,contiguous,official_completed_subset
2017|joint_fund|E03|U1706|3,2017,joint_fund,E03,alpha_numeric,U1706,3,^U1706\d{3}$,1,225,225,1,1.000000,1,0,U1706225,U1706225,contiguous,official_completed_subset
2017|joint_fund|E03|U1708|3,2017,joint_fund,E03,alpha_numeric,U1708,3,^U1708\d{3}$,1,258,258,1,1.000000,1,0,U1708258,U1708258,contiguous,official_completed_subset
2017|joint_fund|E03|U1710|3,2017,joint_fund,E03,alpha_numeric,U1710,3,^U1710\d{3}$,1,115,115,1,1.000000,1,0,U1710115,U1710115,contiguous,official_completed_subset
2017|joint_fund|E04|U1708|3,2017,joint_fund,E04,alpha_numeric,U1708,3,^U1708\d{3}$,2,251,259,9,0.222222,2,7,U1708251,U1708259,sparse,official_completed_subset
2017|joint_fund|E04|U1710|3,2017,joint_fund,E04,alpha_numeric,U1710,3,^U1710\d{3}$,9,111,258,148,0.060811,5,139,U1710111,U1710258,sparse,official_completed_subset
2017|joint_fund|E04|U1760|3,2017,joint_fund,E04,alpha_numeric,U1760,3,^U1760\d{3}$,26,101,206,106,0.245283,2,80,U1760101,U1760206,sparse,official_completed_subset
2017|joint_fund|E04|U1764|3,2017,joint_fund,E04,alpha_numeric,U1764,3,^U1764\d{3}$,1,254,254,1,1.000000,1,0,U1764254,U1764254,contiguous,official_completed_subset
2017|joint_fund|E05|U1708|3,2017,joint_fund,E05,alpha_numeric,U1708,3,^U1708\d{3}$,4,254,257,4,1.000000,1,0,U1708254,U1708257,contiguous,official_completed_subset
2017|joint_fund|E05|U1709|3,2017,joint_fund,E05,alpha_numeric,U1709,3,^U1709\d{3}$,3,206,210,5,0.600000,3,2,U1709206,U1709210,moderate,official_completed_subset
2017|joint_fund|E05|U1710|3,2017,joint_fund,E05,alpha_numeric,U1710,3,^U1710\d{3}$,2,113,119,7,0.285714,2,5,U1710113,U1710119,sparse,official_completed_subset
2017|joint_fund|E05|U1713|3,2017,joint_fund,E05,alpha_numeric,U1713,3,^U1713\d{3}$,6,201,207,7,0.857143,2,1,U1713201,U1713207,dense,official_completed_subset
2017|joint_fund|E05|U1734|3,2017,joint_fund,E05,alpha_numeric,U1734,3,^U1734\d{3}$,1,201,201,1,1.000000,1,0,U1734201,U1734201,contiguous,official_completed_subset
2017|joint_fund|E05|U1737|3,2017,joint_fund,E05,alpha_numeric,U1737,3,^U1737\d{3}$,19,101,214,114,0.166667,5,95,U1737101,U1737214,sparse,official_completed_subset
2017|joint_fund|E05|U1764|3,2017,joint_fund,E05,alpha_numeric,U1764,3,^U1764\d{3}$,3,251,259,9,0.333333,3,6,U1764251,U1764259,sparse,official_completed_subset
2017|joint_fund|E06|U1709|3,2017,joint_fund,E06,alpha_numeric,U1709,3,^U1709\d{3}$,1,209,209,1,1.000000,1,0,U1709209,U1709209,contiguous,official_completed_subset
2017|joint_fund|E06|U1710|3,2017,joint_fund,E06,alpha_numeric,U1710,3,^U1710\d{3}$,4,108,251,144,0.027778,4,140,U1710108,U1710251,sparse,official_completed_subset
2017|joint_fund|E06|U1737|3,2017,joint_fund,E06,alpha_numeric,U1737,3,^U1737\d{3}$,2,104,113,10,0.200000,2,8,U1737104,U1737113,sparse,official_completed_subset
2017|joint_fund|E07|U1734|3,2017,joint_fund,E07,alpha_numeric,U1734,3,^U1734\d{3}$,2,202,203,2,1.000000,1,0,U1734202,U1734203,contiguous,official_completed_subset
2017|joint_fund|E07|U1737|3,2017,joint_fund,E07,alpha_numeric,U1737,3,^U1737\d{3}$,1,111,111,1,1.000000,1,0,U1737111,U1737111,contiguous,official_completed_subset
2017|joint_fund|E07|U1764|3,2017,joint_fund,E07,alpha_numeric,U1764,3,^U1764\d{3}$,1,258,258,1,1.000000,1,0,U1764258,U1764258,contiguous,official_completed_subset
2017|joint_fund|E07|U1766|3,2017,joint_fund,E07,alpha_numeric,U1766,3,^U1766\d{3}$,23,201,223,23,1.000000,1,0,U1766201,U1766223,contiguous,official_completed_subset
2017|joint_fund|E08|U1734|3,2017,joint_fund,E08,alpha_numeric,U1734,3,^U1734\d{3}$,5,204,208,5,1.000000,1,0,U1734204,U1734208,contiguous,official_completed_subset
2017|joint_fund|E09|U1706|3,2017,joint_fund,E09,alpha_numeric,U1706,3,^U1706\d{3}$,2,222,223,2,1.000000,1,0,U1706222,U1706223,contiguous,official_completed_subset
2017|joint_fund|E09|U1765|3,2017,joint_fund,E09,alpha_numeric,U1765,3,^U1765\d{3}$,17,101,207,107,0.158879,2,90,U1765101,U1765207,sparse,official_completed_subset
2017|joint_fund|E11|U1706|3,2017,joint_fund,E11,alpha_numeric,U1706,3,^U1706\d{3}$,6,224,230,7,0.857143,2,1,U1706224,U1706230,dense,official_completed_subset
2017|joint_fund|E11|U1709|3,2017,joint_fund,E11,alpha_numeric,U1709,3,^U1709\d{3}$,1,207,207,1,1.000000,1,0,U1709207,U1709207,contiguous,official_completed_subset
2017|joint_fund|E11|U1713|3,2017,joint_fund,E11,alpha_numeric,U1713,3,^U1713\d{3}$,1,205,205,1,1.000000,1,0,U1713205,U1713205,contiguous,official_completed_subset
2017|key|E01|51731|3,2017,key,E01,numeric8,51731,3,^51731\d{3}$,10,1,10,10,1.000000,1,0,51731001,51731010,contiguous,official_completed_subset
2017|key|E02|51732|3,2017,key,E02,numeric8,51732,3,^51732\d{3}$,10,1,11,11,0.909091,2,1,51732001,51732011,dense,official_completed_subset
2017|key|E03|51733|3,2017,key,E03,numeric8,51733,3,^51733\d{3}$,10,1,10,10,1.000000,1,0,51733001,51733010,contiguous,official_completed_subset
2017|key|E04|51734|3,2017,key,E04,numeric8,51734,3,^51734\d{3}$,10,1,10,10,1.000000,1,0,51734001,51734010,contiguous,official_completed_subset
2017|key|E05|51735|3,2017,key,E05,numeric8,51735,3,^51735\d{3}$,13,1,13,13,1.000000,1,0,51735001,51735013,contiguous,official_completed_subset
2017|key|E06|51736|3,2017,key,E06,numeric8,51736,3,^51736\d{3}$,10,1,10,10,1.000000,1,0,51736001,51736010,contiguous,official_completed_subset
2017|key|E07|51737|3,2017,key,E07,numeric8,51737,3,^51737\d{3}$,11,1,11,11,1.000000,1,0,51737001,51737011,contiguous,official_completed_subset
2017|key|E08|51738|3,2017,key,E08,numeric8,51738,3,^51738\d{3}$,10,1,11,11,0.909091,2,1,51738001,51738011,dense,official_completed_subset
2017|key|E09|51739|3,2017,key,E09,numeric8,51739,3,^51739\d{3}$,7,3,11,9,0.777778,3,2,51739003,51739011,moderate,official_completed_subset
2017|key|E10|51738|3,2017,key,E10,numeric8,51738,3,^51738\d{3}$,3,5,13,9,0.333333,2,6,51738005,51738013,sparse,official_completed_subset
2017|key|E10|51739|3,2017,key,E10,numeric8,51739,3,^51739\d{3}$,2,2,4,3,0.666667,2,1,51739002,51739004,moderate,official_completed_subset
2017|key|E11|51739|3,2017,key,E11,numeric8,51739,3,^51739\d{3}$,2,1,10,10,0.200000,2,8,51739001,51739010,sparse,official_completed_subset
2017|major_research_plan|E05|91748|3,2017,major_research_plan,E05,numeric8,91748,3,^91748\d{3}$,21,0,211,212,0.099057,9,191,91748000,91748211,sparse,official_completed_subset
2017|major_research_plan|E06|91741|3,2017,major_research_plan,E06,numeric8,91741,3,^91741\d{3}$,28,107,205,99,0.282828,2,71,91741107,91741205,sparse,official_completed_subset
2017|major_research_plan|E06|91752|3,2017,major_research_plan,E06,numeric8,91752,3,^91752\d{3}$,1,115,115,1,1.000000,1,0,91752115,91752115,contiguous,official_completed_subset
2017|major_research_plan|E07|91746|3,2017,major_research_plan,E07,numeric8,91746,3,^91746\d{3}$,1,118,118,1,1.000000,1,0,91746118,91746118,contiguous,official_completed_subset
2017|major_research_plan|E09|91747|3,2017,major_research_plan,E09,numeric8,91747,3,^91747\d{3}$,6,102,207,106,0.056604,3,100,91747102,91747207,sparse,official_completed_subset
2017|major_research_plan|E10|91747|3,2017,major_research_plan,E10,numeric8,91747,3,^91747\d{3}$,2,104,206,103,0.019417,2,101,91747104,91747206,sparse,official_completed_subset
2017|regional|E01|51761|3,2017,regional,E01,numeric8,51761,3,^51761\d{3}$,37,1,37,37,1.000000,1,0,51761001,51761037,contiguous,official_completed_subset
2017|regional|E02|51762|3,2017,regional,E02,numeric8,51762,3,^51762\d{3}$,43,1,43,43,1.000000,1,0,51762001,51762043,contiguous,official_completed_subset
2017|regional|E03|51763|3,2017,regional,E03,numeric8,51763,3,^51763\d{3}$,24,1,24,24,1.000000,1,0,51763001,51763024,contiguous,official_completed_subset
2017|regional|E04|51764|3,2017,regional,E04,numeric8,51764,3,^51764\d{3}$,51,1,52,52,0.980769,2,1,51764001,51764052,dense,official_completed_subset
2017|regional|E05|51765|3,2017,regional,E05,numeric8,51765,3,^51765\d{3}$,63,1,63,63,1.000000,1,0,51765001,51765063,contiguous,official_completed_subset
2017|regional|E06|51766|3,2017,regional,E06,numeric8,51766,3,^51766\d{3}$,18,1,18,18,1.000000,1,0,51766001,51766018,contiguous,official_completed_subset
2017|regional|E07|51767|3,2017,regional,E07,numeric8,51767,3,^51767\d{3}$,24,1,24,24,1.000000,1,0,51767001,51767024,contiguous,official_completed_subset
2017|regional|E08|51768|3,2017,regional,E08,numeric8,51768,3,^51768\d{3}$,57,1,73,73,0.780822,13,16,51768001,51768073,moderate,official_completed_subset
2017|regional|E09|51769|3,2017,regional,E09,numeric8,51769,3,^51769\d{3}$,32,1,37,37,0.864865,5,5,51769001,51769037,dense,official_completed_subset
2017|regional|E10|51768|3,2017,regional,E10,numeric8,51768,3,^51768\d{3}$,17,2,74,73,0.232877,13,56,51768002,51768074,sparse,official_completed_subset
2017|regional|E10|51769|3,2017,regional,E10,numeric8,51769,3,^51769\d{3}$,4,3,34,32,0.125000,3,28,51769003,51769034,sparse,official_completed_subset
2017|regional|E11|51769|3,2017,regional,E11,numeric8,51769,3,^51769\d{3}$,1,6,6,1,1.000000,1,0,51769006,51769006,contiguous,official_completed_subset
2017|youth_c|E01|51701|3,2017,youth_c,E01,numeric8,51701,3,^51701\d{3}$,242,1,244,244,0.991803,3,2,51701001,51701244,dense,official_completed_subset
2017|youth_c|E02|51702|3,2017,youth_c,E02,numeric8,51702,3,^51702\d{3}$,378,1,380,380,0.994737,3,2,51702001,51702380,dense,official_completed_subset
2017|youth_c|E03|51703|3,2017,youth_c,E03,numeric8,51703,3,^51703\d{3}$,260,1,260,260,1.000000,1,0,51703001,51703260,contiguous,official_completed_subset
2017|youth_c|E04|51704|3,2017,youth_c,E04,numeric8,51704,3,^51704\d{3}$,338,1,339,339,0.997050,2,1,51704001,51704339,dense,official_completed_subset
2017|youth_c|E05|51705|3,2017,youth_c,E05,numeric8,51705,3,^51705\d{3}$,544,1,546,546,0.996337,3,2,51705001,51705546,dense,official_completed_subset
2017|youth_c|E06|51706|3,2017,youth_c,E06,numeric8,51706,3,^51706\d{3}$,248,1,249,249,0.995984,2,1,51706001,51706249,dense,official_completed_subset
2017|youth_c|E07|51707|3,2017,youth_c,E07,numeric8,51707,3,^51707\d{3}$,204,1,204,204,1.000000,1,0,51707001,51707204,contiguous,official_completed_subset
2017|youth_c|E08|51708|3,2017,youth_c,E08,numeric8,51708,3,^51708\d{3}$,403,1,567,567,0.710758,77,164,51708001,51708567,moderate,official_completed_subset
2017|youth_c|E09|51709|3,2017,youth_c,E09,numeric8,51709,3,^51709\d{3}$,154,3,290,288,0.534722,40,134,51709003,51709290,moderate,official_completed_subset
2017|youth_c|E10|51708|3,2017,youth_c,E10,numeric8,51708,3,^51708\d{3}$,159,5,563,559,0.284436,72,400,51708005,51708563,sparse,official_completed_subset
2017|youth_c|E10|51709|3,2017,youth_c,E10,numeric8,51709,3,^51709\d{3}$,45,1,291,291,0.154639,30,246,51709001,51709291,sparse,official_completed_subset
2017|youth_c|E11|51709|3,2017,youth_c,E11,numeric8,51709,3,^51709\d{3}$,91,4,289,286,0.318182,25,195,51709004,51709289,sparse,official_completed_subset
2018|general|E01|51871|3,2018,general,E01,numeric8,51871,3,^51871\d{3}$,250,1,250,250,1.000000,1,0,51871001,51871250,contiguous,official_completed_subset
2018|general|E02|51872|3,2018,general,E02,numeric8,51872,3,^51872\d{3}$,340,1,341,341,0.997067,2,1,51872001,51872341,dense,official_completed_subset
2018|general|E03|51873|3,2018,general,E03,numeric8,51873,3,^51873\d{3}$,240,1,240,240,1.000000,1,0,51873001,51873240,contiguous,official_completed_subset
2018|general|E04|51874|3,2018,general,E04,numeric8,51874,3,^51874\d{3}$,371,1,372,372,0.997312,2,1,51874001,51874372,dense,official_completed_subset
2018|general|E05|51875|3,2018,general,E05,numeric8,51875,3,^51875\d{3}$,585,1,586,586,0.998294,2,1,51875001,51875586,dense,official_completed_subset
2018|general|E06|51876|3,2018,general,E06,numeric8,51876,3,^51876\d{3}$,226,1,226,226,1.000000,1,0,51876001,51876226,contiguous,official_completed_subset
2018|general|E07|51877|3,2018,general,E07,numeric8,51877,3,^51877\d{3}$,216,1,216,216,1.000000,1,0,51877001,51877216,contiguous,official_completed_subset
2018|general|E08|51878|3,2018,general,E08,numeric8,51878,3,^51878\d{3}$,519,2,674,673,0.771174,61,154,51878002,51878674,moderate,official_completed_subset
2018|general|E09|51879|3,2018,general,E09,numeric8,51879,3,^51879\d{3}$,162,5,291,287,0.564460,36,125,51879005,51879291,moderate,official_completed_subset
2018|general|E10|51878|3,2018,general,E10,numeric8,51878,3,^51878\d{3}$,156,1,676,676,0.230769,63,520,51878001,51878676,sparse,official_completed_subset
2018|general|E10|51879|3,2018,general,E10,numeric8,51879,3,^51879\d{3}$,41,1,290,290,0.141379,21,249,51879001,51879290,sparse,official_completed_subset
2018|general|E11|51879|3,2018,general,E11,numeric8,51879,3,^51879\d{3}$,89,15,292,278,0.320144,21,189,51879015,51879292,sparse,official_completed_subset
2018|joint_fund|E01|U1806|3,2018,joint_fund,E01,alpha_numeric,U1806,3,^U1806\d{3}$,2,219,220,2,1.000000,1,0,U1806219,U1806220,contiguous,official_completed_subset
2018|joint_fund|E01|U1808|3,2018,joint_fund,E01,alpha_numeric,U1808,3,^U1808\d{3}$,1,208,208,1,1.000000,1,0,U1808208,U1808208,contiguous,official_completed_subset
2018|joint_fund|E01|U1809|3,2018,joint_fund,E01,alpha_numeric,U1809,3,^U1809\d{3}$,2,215,216,2,1.000000,1,0,U1809215,U1809216,contiguous,official_completed_subset
2018|joint_fund|E01|U1810|3,2018,joint_fund,E01,alpha_numeric,U1810,3,^U1810\d{3}$,4,108,112,5,0.800000,2,1,U1810108,U1810112,dense,official_completed_subset
2018|joint_fund|E01|U1837|3,2018,joint_fund,E01,alpha_numeric,U1837,3,^U1837\d{3}$,1,201,201,1,1.000000,1,0,U1837201,U1837201,contiguous,official_completed_subset
