discipline_root,discipline_scope,approval_year,project_type,data_layer,sample_count,segment_observation_count,segment_count,active_template_count,template_examples,prefix_examples,min_number,max_number,mean_segment_density,max_segment_density,internal_gap_count,shared_number_space,shared_with_scopes,transition_status,ambiguity_count_year_type,coverage_status,rule_confidence,rule_ready_for_gap_probe,source_version,warning
E,E10,1990,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E10,1990,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E10,1990,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E10,1990,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E10,1990,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E10,1990,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E10,1990,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E10,1990,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E10,1990,special,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E10,1990,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,general,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,youth_c,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,regional,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,key,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,special,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E11,1990,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,general,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,youth_c,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,regional,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,key,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,special,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E12,1990,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,general,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,youth_c,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,regional,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,key,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,special,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E13,1990,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,general,official_completed,66,66,1,1,5{YY}71{SERIAL:03d},59171,59171001,59171067,0.985075,0.985075,1,false,,stable_or_unobserved,1,sufficient,high,true,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,youth_c,official_completed,13,13,1,1,5{YY}01{SERIAL:03d},59101,59101001,59101013,1.000000,1.000000,0,false,,stable_or_unobserved,1,sufficient,high,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,regional,official_completed,1,1,1,1,5{YY}61{SERIAL:03d},59161,59161001,59161001,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,low,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,key,official_completed,8,8,1,1,5{YY}31{SERIAL:03d},59131,59131010,59131024,0.533333,0.533333,7,false,,stable_or_unobserved,1,partial,medium,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,special,official_completed,9,9,2,2,5{YY}41{SERIAL:03d};5{YY}81{SERIAL:03d},59141;59181,59141004,59181008,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,medium,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E01,1991,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,general,official_completed,40,40,1,1,5{YY}72{SERIAL:03d},59172,59172068,59172107,1.000000,1.000000,0,false,,stable_or_unobserved,1,sufficient,high,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,youth_c,official_completed,6,6,1,1,5{YY}02{SERIAL:03d},59102,59102014,59102019,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,medium,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,regional,official_completed,1,1,1,1,5{YY}62{SERIAL:03d},59162,59162002,59162002,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,low,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,key,official_completed,5,5,1,1,5{YY}32{SERIAL:03d},59132,59132030,59132034,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,medium,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,special,official_completed,7,7,2,2,5{YY}42{SERIAL:03d};5{YY}82{SERIAL:03d},59142;59182,59142006,59182014,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,medium,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E02,1991,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,general,official_completed,25,25,1,1,5{YY}73{SERIAL:03d},59173,59173108,59173132,1.000000,1.000000,0,false,,stable_or_unobserved,1,sufficient,high,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,youth_c,official_completed,4,4,1,1,5{YY}03{SERIAL:03d},59103,59103020,59103023,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,low,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,regional,official_completed,1,1,1,1,5{YY}63{SERIAL:03d},59163,59163003,59163003,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,low,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,key,official_completed,1,1,1,1,5{YY}33{SERIAL:03d},59133,59133040,59133040,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,low,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,special,official_completed,5,5,1,1,5{YY}83{SERIAL:03d},59183,59183015,59183019,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,medium,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E03,1991,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,general,official_completed,24,24,1,1,5{YY}74{SERIAL:03d},59174,59174133,59174156,1.000000,1.000000,0,false,,stable_or_unobserved,1,sufficient,high,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,youth_c,official_completed,4,4,1,1,5{YY}04{SERIAL:03d},59104,59104024,59104027,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,low,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,regional,official_completed,1,1,1,1,5{YY}64{SERIAL:03d},59164,59164004,59164004,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,low,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,key,official_completed,4,4,1,1,5{YY}34{SERIAL:03d},59134,59134050,59134053,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,low,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,special,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E04,1991,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E05,1991,general,official_completed,84,84,1,1,5{YY}75{SERIAL:03d},59175,59175157,59175240,1.000000,1.000000,0,false,,stable_or_unobserved,1,sufficient,high,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E05,1991,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E05,1991,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E05,1991,youth_c,official_completed,14,14,1,1,5{YY}05{SERIAL:03d},59105,59105028,59105041,1.000000,1.000000,0,false,,stable_or_unobserved,1,sufficient,high,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E05,1991,regional,official_completed,2,2,1,1,5{YY}65{SERIAL:03d},59165,59165005,59165006,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,low,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E05,1991,key,official_completed,1,1,1,1,5{YY}39{SERIAL:03d},59139,59139093,59139093,1.000000,1.000000,0,true,E09,stable_or_unobserved,1,shared_number_space,low,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E05,1991,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E05,1991,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E05,1991,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E05,1991,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
E,E05,1991,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-26T14:12:19+00:00|records=94761,rule-learning coverage only; not an award-completeness claim
